OID_,Date,Station_Name,Station_Id,Snow_Water_Equivalent__mm__Start_of_Day_Values,Snow_Depth__cm__Start_of_Day_Values,Elevation__ft_,Latitude,Longitude
20277,9/27/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20278,9/28/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20279,9/29/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20280,9/30/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20281,10/1/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20282,10/2/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20283,10/3/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20284,10/4/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20285,10/5/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20286,10/6/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20287,10/7/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20288,10/8/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20289,10/9/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20290,10/10/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20291,10/11/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20292,10/12/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20293,10/13/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20294,10/14/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20295,10/15/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20296,10/16/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20297,10/17/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20298,10/18/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20299,10/19/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20300,10/20/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20301,10/21/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20302,10/22/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20303,10/23/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20304,10/24/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20305,10/25/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20306,10/26/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20307,10/27/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20308,10/28/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20309,10/29/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20310,10/30/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20311,10/31/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20312,11/1/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20313,11/2/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20314,11/3/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20315,11/4/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20316,11/5/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20317,11/6/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20318,11/7/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20319,11/8/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20320,11/9/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20321,11/10/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20322,11/11/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20323,11/12/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20324,11/13/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20325,11/14/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20326,11/15/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20327,11/16/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20328,11/17/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20329,11/18/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20330,11/19/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20331,11/20/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20332,11/21/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20333,11/22/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20334,11/23/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20335,11/24/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20336,11/25/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20337,11/26/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20338,11/27/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20339,11/28/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20340,11/29/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20341,11/30/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20342,12/1/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20343,12/2/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20344,12/3/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20345,12/4/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20346,12/5/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20347,12/6/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20348,12/7/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20349,12/8/1995 0:00:00,Ward Mountain,849,5,,9163,39.132420000000003,-114.955749999999995
20350,12/9/1995 0:00:00,Ward Mountain,849,5,,9163,39.132420000000003,-114.955749999999995
20351,12/10/1995 0:00:00,Ward Mountain,849,5,,9163,39.132420000000003,-114.955749999999995
20352,12/11/1995 0:00:00,Ward Mountain,849,5,,9163,39.132420000000003,-114.955749999999995
20353,12/12/1995 0:00:00,Ward Mountain,849,5,,9163,39.132420000000003,-114.955749999999995
20354,12/13/1995 0:00:00,Ward Mountain,849,15,,9163,39.132420000000003,-114.955749999999995
20355,12/14/1995 0:00:00,Ward Mountain,849,15,,9163,39.132420000000003,-114.955749999999995
20356,12/15/1995 0:00:00,Ward Mountain,849,15,,9163,39.132420000000003,-114.955749999999995
20357,12/16/1995 0:00:00,Ward Mountain,849,15,,9163,39.132420000000003,-114.955749999999995
20358,12/17/1995 0:00:00,Ward Mountain,849,20,,9163,39.132420000000003,-114.955749999999995
20359,12/18/1995 0:00:00,Ward Mountain,849,20,,9163,39.132420000000003,-114.955749999999995
20360,12/19/1995 0:00:00,Ward Mountain,849,20,,9163,39.132420000000003,-114.955749999999995
20361,12/20/1995 0:00:00,Ward Mountain,849,20,,9163,39.132420000000003,-114.955749999999995
20362,12/21/1995 0:00:00,Ward Mountain,849,20,,9163,39.132420000000003,-114.955749999999995
20363,12/22/1995 0:00:00,Ward Mountain,849,20,,9163,39.132420000000003,-114.955749999999995
20364,12/23/1995 0:00:00,Ward Mountain,849,20,,9163,39.132420000000003,-114.955749999999995
20365,12/24/1995 0:00:00,Ward Mountain,849,20,,9163,39.132420000000003,-114.955749999999995
20366,12/25/1995 0:00:00,Ward Mountain,849,23,,9163,39.132420000000003,-114.955749999999995
20367,12/26/1995 0:00:00,Ward Mountain,849,23,,9163,39.132420000000003,-114.955749999999995
20368,12/27/1995 0:00:00,Ward Mountain,849,23,,9163,39.132420000000003,-114.955749999999995
20369,12/28/1995 0:00:00,Ward Mountain,849,25,,9163,39.132420000000003,-114.955749999999995
20370,12/29/1995 0:00:00,Ward Mountain,849,28,,9163,39.132420000000003,-114.955749999999995
20371,12/30/1995 0:00:00,Ward Mountain,849,30,,9163,39.132420000000003,-114.955749999999995
20372,12/31/1995 0:00:00,Ward Mountain,849,33,,9163,39.132420000000003,-114.955749999999995
20373,1/1/1996 0:00:00,Ward Mountain,849,33,,9163,39.132420000000003,-114.955749999999995
20374,1/2/1996 0:00:00,Ward Mountain,849,33,,9163,39.132420000000003,-114.955749999999995
20375,1/3/1996 0:00:00,Ward Mountain,849,33,,9163,39.132420000000003,-114.955749999999995
20376,1/4/1996 0:00:00,Ward Mountain,849,33,,9163,39.132420000000003,-114.955749999999995
20377,1/5/1996 0:00:00,Ward Mountain,849,33,,9163,39.132420000000003,-114.955749999999995
20378,1/6/1996 0:00:00,Ward Mountain,849,33,,9163,39.132420000000003,-114.955749999999995
20379,1/7/1996 0:00:00,Ward Mountain,849,33,,9163,39.132420000000003,-114.955749999999995
20380,1/8/1996 0:00:00,Ward Mountain,849,33,,9163,39.132420000000003,-114.955749999999995
20381,1/9/1996 0:00:00,Ward Mountain,849,33,,9163,39.132420000000003,-114.955749999999995
20382,1/10/1996 0:00:00,Ward Mountain,849,33,,9163,39.132420000000003,-114.955749999999995
20383,1/11/1996 0:00:00,Ward Mountain,849,33,,9163,39.132420000000003,-114.955749999999995
20384,1/12/1996 0:00:00,Ward Mountain,849,33,,9163,39.132420000000003,-114.955749999999995
20385,1/13/1996 0:00:00,Ward Mountain,849,33,,9163,39.132420000000003,-114.955749999999995
20386,1/14/1996 0:00:00,Ward Mountain,849,33,,9163,39.132420000000003,-114.955749999999995
20387,1/15/1996 0:00:00,Ward Mountain,849,33,,9163,39.132420000000003,-114.955749999999995
20388,1/16/1996 0:00:00,Ward Mountain,849,33,,9163,39.132420000000003,-114.955749999999995
20389,1/17/1996 0:00:00,Ward Mountain,849,51,,9163,39.132420000000003,-114.955749999999995
20390,1/18/1996 0:00:00,Ward Mountain,849,51,,9163,39.132420000000003,-114.955749999999995
20391,1/19/1996 0:00:00,Ward Mountain,849,56,,9163,39.132420000000003,-114.955749999999995
20392,1/20/1996 0:00:00,Ward Mountain,849,61,,9163,39.132420000000003,-114.955749999999995
20393,1/21/1996 0:00:00,Ward Mountain,849,61,,9163,39.132420000000003,-114.955749999999995
20394,1/22/1996 0:00:00,Ward Mountain,849,66,,9163,39.132420000000003,-114.955749999999995
20395,1/23/1996 0:00:00,Ward Mountain,849,66,,9163,39.132420000000003,-114.955749999999995
20396,1/24/1996 0:00:00,Ward Mountain,849,74,,9163,39.132420000000003,-114.955749999999995
20397,1/25/1996 0:00:00,Ward Mountain,849,74,,9163,39.132420000000003,-114.955749999999995
20398,1/26/1996 0:00:00,Ward Mountain,849,79,,9163,39.132420000000003,-114.955749999999995
20399,1/27/1996 0:00:00,Ward Mountain,849,81,,9163,39.132420000000003,-114.955749999999995
20400,1/28/1996 0:00:00,Ward Mountain,849,84,,9163,39.132420000000003,-114.955749999999995
20401,1/29/1996 0:00:00,Ward Mountain,849,86,,9163,39.132420000000003,-114.955749999999995
20402,1/30/1996 0:00:00,Ward Mountain,849,86,,9163,39.132420000000003,-114.955749999999995
20403,1/31/1996 0:00:00,Ward Mountain,849,91,,9163,39.132420000000003,-114.955749999999995
20404,2/1/1996 0:00:00,Ward Mountain,849,97,,9163,39.132420000000003,-114.955749999999995
20405,2/2/1996 0:00:00,Ward Mountain,849,97,,9163,39.132420000000003,-114.955749999999995
20406,2/3/1996 0:00:00,Ward Mountain,849,97,,9163,39.132420000000003,-114.955749999999995
20407,2/4/1996 0:00:00,Ward Mountain,849,97,,9163,39.132420000000003,-114.955749999999995
20408,2/5/1996 0:00:00,Ward Mountain,849,99,,9163,39.132420000000003,-114.955749999999995
20409,2/6/1996 0:00:00,Ward Mountain,849,99,,9163,39.132420000000003,-114.955749999999995
20410,2/7/1996 0:00:00,Ward Mountain,849,99,,9163,39.132420000000003,-114.955749999999995
20411,2/8/1996 0:00:00,Ward Mountain,849,99,,9163,39.132420000000003,-114.955749999999995
20412,2/9/1996 0:00:00,Ward Mountain,849,99,,9163,39.132420000000003,-114.955749999999995
20413,2/10/1996 0:00:00,Ward Mountain,849,99,,9163,39.132420000000003,-114.955749999999995
20414,2/11/1996 0:00:00,Ward Mountain,849,99,,9163,39.132420000000003,-114.955749999999995
20415,2/12/1996 0:00:00,Ward Mountain,849,99,,9163,39.132420000000003,-114.955749999999995
20416,2/13/1996 0:00:00,Ward Mountain,849,99,,9163,39.132420000000003,-114.955749999999995
20417,2/14/1996 0:00:00,Ward Mountain,849,99,,9163,39.132420000000003,-114.955749999999995
20418,2/15/1996 0:00:00,Ward Mountain,849,99,,9163,39.132420000000003,-114.955749999999995
20419,2/16/1996 0:00:00,Ward Mountain,849,99,,9163,39.132420000000003,-114.955749999999995
20420,2/17/1996 0:00:00,Ward Mountain,849,99,,9163,39.132420000000003,-114.955749999999995
20421,2/18/1996 0:00:00,Ward Mountain,849,99,,9163,39.132420000000003,-114.955749999999995
20422,2/19/1996 0:00:00,Ward Mountain,849,99,,9163,39.132420000000003,-114.955749999999995
20423,2/20/1996 0:00:00,Ward Mountain,849,99,,9163,39.132420000000003,-114.955749999999995
20424,2/21/1996 0:00:00,Ward Mountain,849,147,,9163,39.132420000000003,-114.955749999999995
20425,2/22/1996 0:00:00,Ward Mountain,849,178,,9163,39.132420000000003,-114.955749999999995
20426,2/23/1996 0:00:00,Ward Mountain,849,185,,9163,39.132420000000003,-114.955749999999995
20427,2/24/1996 0:00:00,Ward Mountain,849,185,,9163,39.132420000000003,-114.955749999999995
20428,2/25/1996 0:00:00,Ward Mountain,849,188,,9163,39.132420000000003,-114.955749999999995
20429,2/26/1996 0:00:00,Ward Mountain,849,206,,9163,39.132420000000003,-114.955749999999995
20430,2/27/1996 0:00:00,Ward Mountain,849,206,,9163,39.132420000000003,-114.955749999999995
20431,2/28/1996 0:00:00,Ward Mountain,849,208,,9163,39.132420000000003,-114.955749999999995
20432,2/29/1996 0:00:00,Ward Mountain,849,208,,9163,39.132420000000003,-114.955749999999995
20433,3/1/1996 0:00:00,Ward Mountain,849,211,,9163,39.132420000000003,-114.955749999999995
20434,3/2/1996 0:00:00,Ward Mountain,849,211,,9163,39.132420000000003,-114.955749999999995
20435,3/3/1996 0:00:00,Ward Mountain,849,211,,9163,39.132420000000003,-114.955749999999995
20436,3/4/1996 0:00:00,Ward Mountain,849,211,,9163,39.132420000000003,-114.955749999999995
20437,3/5/1996 0:00:00,Ward Mountain,849,211,,9163,39.132420000000003,-114.955749999999995
20438,3/6/1996 0:00:00,Ward Mountain,849,216,,9163,39.132420000000003,-114.955749999999995
20439,3/7/1996 0:00:00,Ward Mountain,849,216,,9163,39.132420000000003,-114.955749999999995
20440,3/8/1996 0:00:00,Ward Mountain,849,216,,9163,39.132420000000003,-114.955749999999995
20441,3/9/1996 0:00:00,Ward Mountain,849,216,,9163,39.132420000000003,-114.955749999999995
20442,3/10/1996 0:00:00,Ward Mountain,849,216,,9163,39.132420000000003,-114.955749999999995
20443,3/11/1996 0:00:00,Ward Mountain,849,216,,9163,39.132420000000003,-114.955749999999995
20444,3/12/1996 0:00:00,Ward Mountain,849,216,,9163,39.132420000000003,-114.955749999999995
20445,3/13/1996 0:00:00,Ward Mountain,849,234,,9163,39.132420000000003,-114.955749999999995
20446,3/14/1996 0:00:00,Ward Mountain,849,244,,9163,39.132420000000003,-114.955749999999995
20447,3/15/1996 0:00:00,Ward Mountain,849,246,,9163,39.132420000000003,-114.955749999999995
20448,3/16/1996 0:00:00,Ward Mountain,849,246,,9163,39.132420000000003,-114.955749999999995
20449,3/17/1996 0:00:00,Ward Mountain,849,246,,9163,39.132420000000003,-114.955749999999995
20450,3/18/1996 0:00:00,Ward Mountain,849,246,,9163,39.132420000000003,-114.955749999999995
20451,3/19/1996 0:00:00,Ward Mountain,849,244,,9163,39.132420000000003,-114.955749999999995
20452,3/20/1996 0:00:00,Ward Mountain,849,239,,9163,39.132420000000003,-114.955749999999995
20453,3/21/1996 0:00:00,Ward Mountain,849,239,,9163,39.132420000000003,-114.955749999999995
20454,3/22/1996 0:00:00,Ward Mountain,849,236,,9163,39.132420000000003,-114.955749999999995
20455,3/23/1996 0:00:00,Ward Mountain,849,239,,9163,39.132420000000003,-114.955749999999995
20456,3/24/1996 0:00:00,Ward Mountain,849,239,,9163,39.132420000000003,-114.955749999999995
20457,3/25/1996 0:00:00,Ward Mountain,849,241,,9163,39.132420000000003,-114.955749999999995
20458,3/26/1996 0:00:00,Ward Mountain,849,254,,9163,39.132420000000003,-114.955749999999995
20459,3/27/1996 0:00:00,Ward Mountain,849,267,,9163,39.132420000000003,-114.955749999999995
20460,3/28/1996 0:00:00,Ward Mountain,849,267,,9163,39.132420000000003,-114.955749999999995
20461,3/29/1996 0:00:00,Ward Mountain,849,267,,9163,39.132420000000003,-114.955749999999995
20462,3/30/1996 0:00:00,Ward Mountain,849,269,,9163,39.132420000000003,-114.955749999999995
20463,3/31/1996 0:00:00,Ward Mountain,849,269,,9163,39.132420000000003,-114.955749999999995
20464,4/1/1996 0:00:00,Ward Mountain,849,269,,9163,39.132420000000003,-114.955749999999995
20465,4/2/1996 0:00:00,Ward Mountain,849,249,,9163,39.132420000000003,-114.955749999999995
20466,4/3/1996 0:00:00,Ward Mountain,849,254,,9163,39.132420000000003,-114.955749999999995
20467,4/4/1996 0:00:00,Ward Mountain,849,254,,9163,39.132420000000003,-114.955749999999995
20468,4/5/1996 0:00:00,Ward Mountain,849,254,,9163,39.132420000000003,-114.955749999999995
20469,4/6/1996 0:00:00,Ward Mountain,849,244,,9163,39.132420000000003,-114.955749999999995
20470,4/7/1996 0:00:00,Ward Mountain,849,216,,9163,39.132420000000003,-114.955749999999995
20471,4/8/1996 0:00:00,Ward Mountain,849,193,,9163,39.132420000000003,-114.955749999999995
20472,4/9/1996 0:00:00,Ward Mountain,849,175,,9163,39.132420000000003,-114.955749999999995
20473,4/10/1996 0:00:00,Ward Mountain,849,165,,9163,39.132420000000003,-114.955749999999995
20474,4/11/1996 0:00:00,Ward Mountain,849,155,,9163,39.132420000000003,-114.955749999999995
20475,4/12/1996 0:00:00,Ward Mountain,849,152,,9163,39.132420000000003,-114.955749999999995
20476,4/13/1996 0:00:00,Ward Mountain,849,163,,9163,39.132420000000003,-114.955749999999995
20477,4/14/1996 0:00:00,Ward Mountain,849,175,,9163,39.132420000000003,-114.955749999999995
20478,4/15/1996 0:00:00,Ward Mountain,849,150,,9163,39.132420000000003,-114.955749999999995
20479,4/16/1996 0:00:00,Ward Mountain,849,127,,9163,39.132420000000003,-114.955749999999995
20480,4/17/1996 0:00:00,Ward Mountain,849,124,,9163,39.132420000000003,-114.955749999999995
20481,4/18/1996 0:00:00,Ward Mountain,849,127,,9163,39.132420000000003,-114.955749999999995
20482,4/19/1996 0:00:00,Ward Mountain,849,142,,9163,39.132420000000003,-114.955749999999995
20483,4/20/1996 0:00:00,Ward Mountain,849,142,,9163,39.132420000000003,-114.955749999999995
20484,4/21/1996 0:00:00,Ward Mountain,849,155,,9163,39.132420000000003,-114.955749999999995
20485,4/22/1996 0:00:00,Ward Mountain,849,150,,9163,39.132420000000003,-114.955749999999995
20486,4/23/1996 0:00:00,Ward Mountain,849,127,,9163,39.132420000000003,-114.955749999999995
20487,4/24/1996 0:00:00,Ward Mountain,849,102,,9163,39.132420000000003,-114.955749999999995
20488,4/25/1996 0:00:00,Ward Mountain,849,79,,9163,39.132420000000003,-114.955749999999995
